"ï»¿Client ID",Name,Age,"Location ID","Joined Bank","Banking Contact",Nationality,Occupation,"Fee Structure","Loyalty Classification","Estimated Income","Superannuation Savings","Amount of Credit Cards","Credit Card Balance","Bank Loans","Bank Deposits","Checking Accounts","Saving Accounts","Foreign Currency Account","Business Lending","Properties Owned","Risk Weighting",BRId,GenderId,IAId
IND38595,"Jose West",32,3533,29-06-2014,"Joshua Little",European,"Structural Analysis Engineer",Low,Jade,268015.13,27240,1,1025.69,169872.48,1151114.1,275266.42,402389.45,61204.73,1128644.73,3,3,3,1,1
IND31346,"Timothy Fields",37,28206,06-07-2016,"George Lewis",European,"Account Executive",High,Jade,54145.81,17178.13,1,10499.6,402192.3,2258828.4,1065485.1,234406.72,71126.89,2114414.9,0,2,4,1,2
IND70209,"Carlos Ryan",33,43148,26-04-2007,"Victor Martinez",Asian,"Sales Representative",Low,Jade,109428.74,19480.56,1,1157.23,469326.05,384533.63,210069.3,145980.36,18989.35,502983.4,0,1,4,1,3
IND27981,"Jeffrey Ramirez",43,10634,12-08-2001,"Samuel Fowler",European,"Engineer IV",High,Silver,50756.65,36316.7,1,2477.19,585444.33,86611.9,74455.84,48821.76,3990.34,404897.06,2,2,1,1,4
IND79163,"Sarah Gray",66,14319,23-09-2000,"Joe Hanson",American,Recruiter,High,Platinum,63531.71,8743.95,2,5078.54,890250.08,696871.5,304515.28,300767.4,40070.57,727017.04,2,2,2,2,8
IND59205,"Brian Owens",41,21907,25-12-2000,"Todd Roberts",Australian,"Web Designer II",Low,Jade,207771.28,21864.18,3,2872.37,342874.72,899355.7,648372.71,357650.76,8222.67,197690.13,2,3,3,2,9
IND84529,"Angela Welch",67,38084,15-07-2012,"Nicholas Simmons",European,"Automation Specialist II",High,Jade,46553.21,6493.54,3,1323.02,818243.62,292712.12,171968.37,217192.39,26938.93,531592.36,1,2,4,2,10
IND63017,"Gregory Roberts",32,21813,18-07-2007,"Jesse Evans",American,"Web Designer IV",Mid,Platinum,70523.24,16318.3,2,1198.93,159503.35,368369.81,212181.01,76738.8,12171.58,209649.95,0,1,1,2,11
IND24293,"Christine Black",61,3663,20-12-2006,"James Castillo",American,"Nuclear Power Engineer",Mid,Silver,68103.92,14806.56,1,1305.32,238333.77,139422.33,53395.78,56955.5,23111.82,624102.1,3,2,1,1,12
IND94962,"Amanda Davis",54,39442,04-01-1999,"Bruce Butler",Asian,"Automation Specialist III",High,Gold,137176.77,8670.27,1,630.68,403504.8,531819.14,485574,111913.24,26666.15,769435.57,2,1,1,2,13
IND35866,"Chris Barnes",52,39618,26-05-2002,"Jeremy Vasquez",American,"Human Resources Assistant II",High,Jade,140915.21,10232.55,1,71.93,476721.61,309304.55,317896.35,78185.32,17307.76,133351.92,0,2,2,1,14
IND55044,"Charles Rose",24,39118,26-12-2010,"Anthony Simpson",Asian,"Budget/Accounting Analyst I",High,Jade,97850.68,22736.22,1,2457.74,337786.64,1065152.15,253607.65,405047.65,13410.06,219390.44,2,1,2,1,15
IND94695,"Ralph Burns",52,26978,01-06-2002,"Joe Price",European,"Office Assistant III",High,Silver,439605.09,28966.5,1,5837.24,993887.33,694245.6,368160.55,827309.34,26346.28,989192.36,3,4,3,1,1
IND28537,"Christine Mason",63,14869,08-03-2002,"Victor Ramos",Asian,"Human Resources Assistant III",High,Jade,62182.99,6083.64,2,3792.61,522778.94,666451.21,517563.17,120599.31,35526.35,1037062.41,3,2,3,1,2
IND85021,"Judy Fuller",29,31436,28-10-2003,"Adam Hernandez",Asian,"Account Coordinator",High,Platinum,255296.03,65724.8,2,4377.72,1415820.14,1404992.14,504356.15,780070.85,38540.5,1358271.49,3,5,3,1,3
IND29986,"Shawn Alvarez",25,16620,11-01-2008,"Gregory Simmons",European,"Recruiting Manager",High,Gold,85014.81,29862.76,3,1951.93,154547.33,443776.83,137167.38,173072.96,41964.65,745880.04,1,1,3,1,4
IND86878,"Paul Porter",59,29598,03-03-2014,"Gregory Simmons",European,"Sales Associate",High,Jade,55938.65,13609.62,1,2625.13,214211.09,513784.67,158087.59,270329.78,32885.19,426012.91,3,1,3,1,5
IND60465,"Catherine Bryant",28,38996,31-05-2021,"Joshua Bennett",European,"Administrative Assistant IV",Low,Jade,298461.74,11525.8,1,2291.56,604016.19,390050.1,470536.63,135217.37,17905.39,218743.43,0,2,3,2,6
IND73125,"Karen Black",56,4043,20-02-2018,"Nicholas Cunningham",European,"Administrative Assistant I",High,Silver,170196.21,26256.48,3,168.84,75106.9,341386.34,242146.13,157911.03,29122.63,774340.56,3,2,3,2,7
IND98233,"Elizabeth Adams",59,18041,23-11-2016,"Ernest Rivera",American,"Software Consultant",Low,Silver,270186.79,5663.7,1,827.08,317350.19,226137.94,162819.32,358926.14,6046.21,526534.44,2,2,4,1,8
IND68679,"Patrick Lee",51,18228,14-12-2002,"Jonathan Hawkins",American,"Research Assistant III",High,Jade,214018.81,42472.24,2,1383.56,488480.96,878001.61,361530.07,278378.16,37817.44,1731871.14,3,2,4,1,9
IND14562,"Albert Duncan",63,18523,01-02-2014,"Roger Alexander",European,"Chemical Engineer",Low,Jade,31668.58,4810.96,3,2440.39,387639.88,1032771.07,224220.04,232169.65,17761.56,1014635.93,1,1,1,2,10
IND96926,"Christopher Garcia",72,23206,19-11-1995,"Carl Nguyen",African,"Marketing Manager",High,Jade,83445.12,17088,1,2399.03,699847.37,618018.8,491436.64,311392.12,28526.77,1575375.19,1,3,2,1,11
IND40602,"Fred Woods",80,11430,09-11-2016,"Carl Nguyen",African,"Accountant I",Low,Jade,186157.65,5956.3,1,2568.83,699769.88,105428.93,53417.32,64494.39,19971,544291.13,0,2,3,1,12
IND47214,"Martin Lawson",65,26383,23-12-2018,"Gregory Simmons",Asian,"Budget/Accounting Analyst I",Low,Jade,329750.77,17939.02,1,3587.99,400978.71,399400.32,180374.34,61842.63,30350.22,2706295.68,2,2,4,1,13
IND71720,"Jessica Austin",80,39936,05-02-2007,"Joshua Little",European,"Staff Accountant II",High,Silver,286163.28,28196.64,1,684.43,585370.3,483785.82,435407.24,258272.52,18892.44,1005872.62,0,2,1,2,14
IND56484,"Nicole Scott",67,5650,04-10-2009,"Roger Alexander",American,"Web Designer II",High,Silver,267268.83,28590.68,1,5722.25,706552.99,764881.33,573661,196319.54,54926.84,1121639.52,0,2,1,1,15
IND53058,"Earl Powell",46,21628,06-05-2003,"Bruce Butler",Australian,"Programmer Analyst I",Low,Jade,301973.79,48653.88,1,602.91,486457.54,1251600.76,667520.4,614675.04,69766.87,1538615.36,0,4,1,1,16
IND95957,"Karen Thomas",62,3931,08-05-2009,"Bruce Butler",European,"Dental Hygienist",Mid,Platinum,361194.75,45795,1,4129.29,752660.82,146937.26,58091.47,137574.28,38908.98,1300895.34,2,3,2,1,17
IND38845,"Ronald Gutierrez",80,6970,03-01-2002,"Frank Brown",European,"Human Resources Manager",Mid,Gold,201718.07,7726.95,3,1573.73,847474.6,1838374.3,337423.13,594795.53,65380.86,1535701.13,0,2,2,1,18
IND99278,"Stephen Watson",42,26036,11-02-2021,"Carl Nguyen",Asian,"Human Resources Assistant II",High,Jade,89395.04,19146.8,1,775.2,76618.94,685716.27,415038.79,233083.38,11554.13,1042244.54,2,1,3,2,19
IND26586,"Carlos Armstrong",71,33371,08-03-1995,"Frank Brown",Asian,"Budget/Accounting Analyst I",High,Silver,83916.94,1991.68,2,3020.89,556722.2,312542.57,245982.58,26913.39,24446.02,110532.56,1,1,3,2,20
IND66416,"Brenda Jackson",80,21062,11-12-2014,"Samuel Fowler",European,"VP Product Management",High,Jade,185453.7,34224.3,1,808.9,81096.58,57983.69,37145.8,51315.57,12944.45,426419.84,1,2,3,1,21
IND38924,"Willie Shaw",39,26188,25-01-2020,"Steve Diaz",American,Librarian,High,Silver,197406.04,11507.94,2,5608.06,973262.67,1643958.52,375131.47,524301.4,12894.52,402418.28,3,2,3,1,22
IND36717,"Michelle Jenkins",75,27603,30-03-2001,"Anthony Berry",European,"Electrical Engineer",Low,Jade,328178.82,58406.76,1,3543.83,219621.06,70177.95,72826.18,42305.39,33823.92,488293.09,0,3,3,2,1
IND73287,"Carlos Andrews",51,35330,16-01-2020,"Nicholas Simmons",American,"Structural Engineer",High,Platinum,114861.31,39705.63,1,122.6,390831.86,831108.32,473185.76,136131.9,73873.14,581358.97,1,2,3,1,2
IND21305,"Benjamin Pierce",59,6046,16-10-2018,"Nicholas Cunningham",European,"Assistant Professor",High,Jade,323979.45,36752.67,1,2910.47,2080975.63,1199695.67,334798.79,339262.78,65549.21,1225924.24,2,5,3,2,3
IND86054,"Lawrence Myers",22,22754,23-05-2015,"Jeremy Vasquez",European,"Civil Engineer",Low,Platinum,89581.22,22710.72,3,1879.36,205523.86,348716.03,357773.59,107467.94,889.01,155807.74,2,1,4,2,4
IND94339,"Ryan Brooks",45,20719,05-07-2009,"Gregory Simmons",American,"Database Administrator II",Low,Gold,86007.4,9009.88,1,4231.61,975004.06,1551056,312225.56,840893.93,17761.25,1366749.01,0,2,4,2,8
IND24875,"Anne Bennett",58,31639,12-05-2005,"Jeremy Vasquez",Australian,"Automation Specialist I",High,Jade,38135.12,14376,1,2302.8,90593.93,470476.32,363338.15,61487.99,4458.22,733259.03,3,1,1,2,9
IND77399,"Steve Peterson",25,14249,20-08-2021,"Joe Price",European,"Web Developer IV",Mid,Jade,168548.81,20687.49,3,4200.14,479366.24,720023.67,138466.09,440322.17,26218.52,1180921.89,3,2,2,2,10
IND32150,"Betty Butler",36,17594,19-04-1995,"Douglas Tucker",European,"Developer I",High,Jade,52311.35,20907.04,1,980.95,253965.36,101161.42,44123.6,42541.61,24562.09,594204,1,1,3,2,11
IND22235,"Billy Oliver",71,32059,31-12-2016,"Frank Brown",European,"Junior Executive",Mid,Gold,348995.08,60023.81,2,5243.7,75319.86,97133.48,81592.12,27793.13,20904.35,1145747.87,3,3,4,1,12
IND89957,"Diane Davis",68,20881,07-06-2011,"Anthony Berry",European,"Administrative Assistant I",Mid,Silver,151372.02,28841.45,1,1263.67,468449.35,917482.59,458741.29,388664.61,8605.03,1132663.75,3,1,1,2,13
IND95344,"Martha Jenkins",23,30948,21-12-2004,"Paul Holmes",American,"Research Associate",High,Jade,211439.78,47870.12,1,8344.89,530674.17,737355.67,391927.79,329551.48,34703.17,492411.01,3,3,1,1,14
IND60238,"Katherine Reynolds",42,25068,26-02-2010,"Nicholas Simmons",European,"Safety Technician IV",High,Gold,111739.68,7947.32,1,1404.71,31372.2,432454.77,149860.56,253264.35,22981.18,498825.24,2,1,1,1,15
IND63877,"Jimmy Watson",69,21252,25-12-2014,"Roger Alexander",European,"Research Assistant III",Mid,Gold,63751.52,21452.8,2,3814.7,229166.26,105668.66,50235.92,34195.07,20909.34,476986.33,3,1,2,2,1
IND46444,"Todd Black",47,29297,28-12-2005,"Jerry Green",European,"Media Manager II",Low,Jade,52279.76,21017.76,2,2159.14,976660.42,1047262.45,310299.98,367705.48,11617.34,338329.22,1,2,2,2,2
IND90967,"Carl Kim",57,1814,15-12-2007,"Jesse Evans",African,"Geological Engineer",Mid,Silver,48676.4,2889.27,2,1604.4,74495.92,75741.15,58466.85,87806.59,996.26,312041.11,1,1,3,2,3
IND62715,"Deborah Moore",50,4858,25-05-2019,"Jason Duncan",Asian,"Director of Sales",High,Jade,157185.1,48841,1,548.09,313641.87,520918.03,404294.59,347071.36,4902.71,1113509.64,2,2,3,2,4
IND22819,"Edward Hicks",81,25223,15-07-2013,"Jason Duncan",European,Editor,Mid,Platinum,220180.16,17029.26,1,3655.35,622004.87,295731.27,213314.36,157464.78,6666.81,458090.88,1,4,3,2,5
IND30005,"Ronald Moreno",54,24722,30-04-2008,"Gregory Simmons",African,"Human Resources Assistant I",High,Jade,263984.77,26163.36,3,1761.41,307888.81,284337.9,258489,168017.85,842.69,88652.12,2,2,3,2,6
IND56267,"Phillip Green",53,4370,04-10-2013,"Joe Price",European,"Executive Secretary",High,Gold,85194.7,2845.12,2,1853.98,42562.43,289365.4,168358.05,82390.22,6928.42,489719.65,3,1,3,2,7
IND90914,"Scott Phillips",24,41547,07-01-1999,"Frank Brown",Asian,"Biostatistician II",High,Jade,283653.73,9129.9,1,296.09,0,2542970.73,749850.34,1038705.74,96113,1260093.74,0,2,3,2,8
IND12887,"Fred Armstrong",82,9785,16-05-2016,"James Castillo",Asian,Pharmacist,Mid,Jade,121607.69,6142.4,1,1114.56,333286.56,82101.24,42692.64,33387.84,17758.08,200671.2,3,1,3,1,9
IND32576,"Laura Nguyen",22,14845,15-03-2002,"Shawn Cook",Asian,"Human Resources Assistant I",Mid,Jade,87332.6,16905.82,1,2297.86,79256.58,108744.41,103801.48,13247.05,11787.28,414001.54,1,1,4,2,10
IND64632,"Juan Howell",48,39940,27-06-2004,"Samuel Fowler",Asian,"Electrical Engineer",Mid,Platinum,337285.1,17643.42,1,8601.39,1379713.31,1468580.21,367145.05,593881.93,29281.89,1798583.62,3,3,4,1,11
IND39451,"Albert Adams",84,14599,11-04-2007,"Shawn Wallace",European,Nurse,Mid,Jade,91733.47,34793.04,2,1347.73,267703.9,686462.45,239928.62,311374.04,23695.87,821628.71,0,2,1,1,12
IND93338,"Billy Fields",63,35664,14-06-2002,"Carl Nguyen",European,"Software Test Engineer II",Mid,Silver,91056.08,14258.94,1,4114.97,872782.2,499696.3,359781.34,367776.48,2899.43,1192080.75,3,2,2,1,13
IND34903,"Richard Price",31,26204,10-04-2018,"Phillip Peters",Asian,"Information Systems Manager",Mid,Jade,112872.94,6467.23,1,658.54,778983.44,206388.48,55896.88,60325.63,9882.37,1044664.16,3,1,3,2,14
IND48107,"Jeffrey Hughes",46,9938,14-11-2012,"Adam Hernandez",American,"Safety Technician I",Low,Silver,157179.58,31953.39,1,1795.62,396817.71,147773.07,171105.67,70516.27,7609.53,246235.91,2,2,4,2,15
IND52066,"Gary Griffin",30,16475,03-07-2010,"Donald Reynolds",American,"Systems Administrator IV",High,Silver,90299.99,10341.29,2,1432.84,243699.48,162594.16,88918.68,138713.15,8755,431829.5,3,1,1,1,16
IND13323,"Gary Wheeler",75,1669,15-06-1996,"Todd Roberts",European,"Human Resources Assistant IV",High,Silver,169548.06,13919.5,2,4898.56,87256.75,629108.14,208367.03,96169.4,46589.07,1556067.51,3,1,1,1,17
IND73501,"Eric Armstrong",52,7279,09-09-2004,"Ernest Rivera",American,"Project Manager",Mid,Jade,69036.21,15960.96,2,1143.27,518304.54,738171.45,389879.29,132558.96,35216,469716.46,1,1,1,2,18
IND33792,"Larry Young",36,6583,02-07-2018,"Joshua Ryan",European,"Social Worker",High,Gold,169542.75,37776,1,4553.6,399086.4,1743380.79,877872.6,243826.02,33724.38,686156.06,2,2,2,2,19
IND74791,"William Mcdonald",60,928,25-06-1996,"Todd Roberts",European,"Budget/Accounting Analyst I",Mid,Jade,405234.67,63185.92,2,11039.65,1298729.34,2340901.84,907099.46,578202.75,108387.52,1677986.59,2,4,2,2,20
IND27672,"Antonio Henderson",79,5884,07-06-2009,"Donald Reynolds",Asian,"Community Outreach Specialist",High,Jade,93963.9,14025.96,2,2831.68,184629.73,390386.43,226013.2,181221.49,46654.45,483555.46,2,3,3,2,21
IND67115,"Gerald Moore",52,2649,11-03-2005,"Victor Ramos",European,Operator,Low,Platinum,307310.17,15364.6,1,2729.17,320438.22,619174.66,422850.99,78126.75,9195.38,287217.25,2,2,3,2,22
IND52289,"Sarah Burke",85,7270,13-11-2014,"Ernest Rivera",European,Teacher,High,Gold,103453.5,8983,1,4557.11,399276.54,942512.26,348491.93,372569.55,53789.79,135178.65,0,2,3,1,1
IND43149,"Earl Freeman",56,5950,07-04-2019,"Gregory Simmons",European,"Account Executive",Mid,Silver,158271.47,5466.78,1,6840.99,1891943.7,2419115.17,600926.7,714332.35,68045.18,1833578.7,0,2,3,1,2
IND72913,"Juan Austin",20,23779,03-08-2013,"Stephen Payne",Asian,"Structural Analysis Engineer",High,Jade,101285.02,33915.6,1,3632.95,662146.1,1104737.11,920614.26,234756.64,60285.77,1749833.63,3,2,3,2,3
IND14852,"Cynthia Snyder",46,34404,11-01-2016,"Carl Nguyen",African,Pharmacist,Mid,Jade,253872.85,5571.13,1,2467.04,565655.1,78916.1,39458.05,52761.05,10962.63,333489.39,1,2,3,1,4
IND68011,"Justin Lynch",50,13495,06-04-2001,"Raymond Alexander",Asian,"Office Assistant II",High,Jade,153146.62,7630.74,1,3506.21,1187401.76,1419528.49,714592.57,246051.6,35088.34,1650593.59,1,2,3,1,8
IND91231,"Joshua Warren",59,40609,14-07-2011,"Adam Hernandez",European,"Project Manager",Mid,Gold,184133.24,9751.08,1,914,470180.94,150126.27,174411.4,54707.78,25567.02,401293.31,1,2,4,1,9
IND14605,"Arthur Hanson",55,30864,07-12-2005,"Ernest Rivera",Asian,"Technical Writer",High,Gold,78017.16,6864,2,2082,424736.47,276501.05,251364.59,54941.12,11632.47,538018.4,1,1,4,1,10
IND41281,"Judy Cruz",30,37767,22-09-2013,"Roger Alexander",Australian,"Office Assistant I",Mid,Silver,289639.02,46736.72,2,284.94,1411625.66,1502607.25,539397.48,551212.85,35884.44,781504.21,2,3,1,2,11
IND18810,"Mary Price",53,27135,25-10-2008,"Shawn Wallace",American,"Geologist III",Mid,Jade,33731.48,13942.08,1,1505.3,64205.78,495105.89,159534.12,214820.94,26842.1,701990.71,3,1,2,1,12
IND82994,"Gregory Jackson",71,26087,06-10-2019,"Roy Rice",European,"Biostatistician III",High,Jade,92116.89,33885.5,1,3782.59,162624.13,1020279.18,481798.5,513823.93,9406.58,801593.5,2,2,3,1,13
IND91436,"Antonio Ferguson",45,6082,25-09-1996,"Frank Brown",Asian,"Software Consultant",High,Jade,64691.11,21673.08,2,10337.55,2051947.85,1559547.36,495750.15,633733.95,31468.46,1905328.24,2,3,4,2,14
IND26113,"Phillip Mcdonald",66,24409,04-01-2017,"Douglas Tucker",Asian,"Computer Systems Analyst IV",Low,Platinum,275620.68,49539.44,1,3034.77,764208.13,1208603.83,835035.37,160854.18,34122.22,1557477.37,1,4,1,1,15
IND52376,"Scott Hart",80,37572,21-09-1996,"Bobby Burton",European,"Safety Technician III",Low,Platinum,265014.95,9191.25,1,2691.31,2333487.55,3515972.56,856454.85,1173793.92,62740.47,861028.66,0,5,1,2,1
IND39963,"Todd Torres",83,7790,30-03-2016,"Joe Hanson",American,"Senior Financial Analyst",High,Jade,83976.68,8712.36,1,4657.57,642988.55,99553.88,54977.52,14100.99,4651.3,711621.04,2,1,1,2,2
IND69382,"Barbara Rice",22,32777,31-10-2004,"Joshua Little",Australian,"Programmer Analyst IV",Mid,Jade,30843.85,2760.94,2,2442.95,375495.66,140632.74,37402.33,111084.91,25121.25,658264.71,2,1,2,1,3
IND42846,"George Martinez",45,39757,27-11-2018,"Jerry Green",European,"Geologist II",High,Gold,26777.4,2692.98,3,2385.14,74520.79,619039.87,121015.31,261765.43,11673.26,665923.66,3,1,2,2,4
IND84870,"Larry Ramirez",85,19661,19-04-2001,"Jesse Evans",American,"Staff Accountant I",High,Silver,130641.07,27325.54,1,6217.12,741852.5,348671.72,240676.05,76028.95,37929.31,107874.25,3,2,3,2,5
IND66083,"Doris Griffin",49,31335,03-12-2005,"Jerry Green",Australian,"Project Manager",Mid,Platinum,34495.76,6816.59,1,1606.31,313816.3,413340.2,233808.6,176358.49,20636.26,207558,3,1,3,1,6
IND79353,"Amy Mills",58,20177,08-02-2005,"Ernest Rivera",European,"Biostatistician II",High,Silver,164815.09,51955.82,1,2588.71,325312.17,337430.36,220863.51,424057.94,31529.6,673669.59,3,2,3,1,7
IND32172,"Joyce Stevens",83,1033,27-08-2007,"Nicholas Simmons",American,Librarian,High,Gold,107321.55,37506.24,1,2311.03,241977.2,163980.21,230786.96,48829.66,7226.24,220153.08,0,2,3,1,8
IND81046,"Earl Alexander",36,29280,06-07-2018,"Joshua Little",European,"Structural Engineer",Low,Gold,85695.95,21318.64,2,2099.16,167155.88,361203.04,240802.03,174982.81,21268.04,222571.19,2,1,3,1,9
IND32055,"David Little",18,29382,27-09-2010,"Nicholas Simmons",Australian,"Quality Engineer",Low,Platinum,73501.04,26561.82,1,1371.21,332813.43,406893.79,152585.17,179033.27,22356.77,634366.89,1,1,3,1,10
IND77434,"Mary Lawrence",80,42902,10-06-2019,"Jeremy Vasquez",Australian,"Senior Developer",High,Platinum,107496.96,12335.75,2,2920.19,53270.88,165722.25,51558.03,140532.47,25310.1,756921.73,1,2,3,2,11
IND21979,"John Snyder",39,23210,25-06-2020,"Nicholas Simmons",American,"Account Coordinator",Mid,Jade,112479.91,41059.71,1,4486.43,1336520.74,1607891.88,937936.93,233144.32,33188.15,858167.52,1,2,4,1,12
IND93882,"Mark Long",51,6131,25-09-2002,"Steve Diaz",European,"Senior Editor",Low,Platinum,57417.24,14002.65,1,1135.97,316305.47,149967.92,123886.55,112149.93,2178.69,298022.54,3,1,4,1,13
IND68640,"Steve Kennedy",73,22900,22-02-2012,"Jason Duncan",African,"Accounting Assistant IV",Low,Silver,75923.9,41772.4,1,5131.28,847139.68,299302.24,177138.06,125706.94,60746.36,317164.42,0,2,1,2,14
IND26629,"Joe Gordon",51,40759,09-11-1995,"Stephen Payne",Australian,"Geological Engineer",High,Jade,312143.01,11784.3,3,667.72,117136.57,432786.1,387569.64,160195.45,14334.36,140535.14,1,2,2,2,15
IND19405,"Earl Ortiz",84,18511,09-07-2019,"Bruce Butler",Asian,Paralegal,Low,Jade,80694.36,20594.93,3,3556.68,883373.3,1600437.14,662601.36,196231.94,61991.72,1505321.9,3,2,3,2,16
IND63706,"Charles Hicks",64,21084,05-12-2008,"Shawn Long",American,"Accountant II",Low,Gold,134525.88,27954.96,1,5305.34,1028225.09,879980.85,637986.12,434270.55,58722.75,755999.55,1,4,4,1,17
IND32364,"Cynthia Jones",83,29679,09-10-2017,"Shawn Long",European,"Human Resources Assistant IV",High,Jade,389998.68,11941.88,3,351.12,556818.44,331476.76,313719.07,186396.48,39035.61,948488.76,1,3,1,2,18
IND13011,"Aaron Turner",20,6455,25-02-1995,"Dennis Ruiz",Asian,"Assistant Manager",High,Silver,184725.65,6980.26,2,8645.24,1416842.86,1609057.23,393582.34,382006.39,66035.66,1396071.95,3,3,1,2,19
IND99653,"Phillip Fox",51,684,30-07-2008,"Phillip Peters",European,"Web Developer IV",Mid,Silver,408724.64,67128.88,1,8298.04,1939256.88,1980580.45,587984.82,1199179.57,2008.12,1813619.23,1,4,1,2,20
IND76462,"Gloria Carpenter",70,13927,22-09-2013,"Bruce Butler",American,"Environmental Tech",Mid,Jade,154622.19,11249.7,2,1325.13,315275.42,279591.24,141611.15,232569.08,9280.16,364749.12,1,2,2,1,21
IND42541,"Carlos Cook",24,27064,15-12-1996,"Samuel Fowler",Asian,"Budget/Accounting Analyst II",High,Silver,79608.88,18496,1,3963.57,484321.96,580517.06,211867.54,161019.33,37278.03,514018.74,2,1,2,1,22
IND33915,"Jack Willis",69,10670,17-09-2001,"Roger Alexander",American,"Dental Hygienist",Mid,Gold,268568.86,22914.64,1,1692.88,1524878.22,1719012,576928.69,408324.22,21131.37,1978090.21,2,3,3,1,1
IND79409,"Timothy Hunter",34,9776,25-05-1999,"Jason Duncan",Asian,"Software Engineer III",High,Jade,483509.98,48809.2,1,11789.66,508334.96,3384843.56,979262.92,1241535.07,121035,1301616.99,1,4,3,1,2
IND31656,"Anna Murray",26,19020,16-08-2016,"Nicholas Cunningham",Australian,"Help Desk Technician",Mid,Silver,178665.88,48672.69,1,1214.07,1006654.66,540341.8,364730.71,205059.71,38404.74,1614847.85,0,3,3,1,3
IND78167,"Katherine Howell",38,12260,26-05-2014,"Joshua Little",Asian,Paralegal,High,Silver,98577.63,56161.35,1,5784.79,532591.28,1472790.52,452044.62,1076595.29,51261.33,1415771.95,2,3,3,1,4
